,Timestamp,Open,High,Low,Close,Adj Close,Volume
18,2022-11-03 09:50:00,217.5500030517578,217.74000549316406,217.47000122070312,217.61000061035156,217.61000061035156,78162
19,2022-11-03 09:51:00,217.61000061035156,217.6199951171875,217.16000366210938,217.25,217.25,98625
20,2022-11-03 09:52:00,217.2353057861328,217.58999633789062,217.2353057861328,217.33999633789062,217.33999633789062,78278
21,2022-11-03 09:53:00,217.33999633789062,217.52000427246094,217.10000610351562,217.46499633789062,217.46499633789062,123167
22,2022-11-03 09:54:00,217.44000244140625,217.52000427246094,217.13999938964844,217.27999877929688,217.27999877929688,103255
23,2022-11-03 09:55:00,217.3000030517578,217.3000030517578,217.02999877929688,217.16000366210938,217.16000366210938,77513
24,2022-11-03 09:56:00,217.13999938964844,217.32000732421875,217.13999938964844,217.1649932861328,217.1649932861328,108080
25,2022-11-03 09:57:00,217.14999389648438,217.2899932861328,217.14999389648438,217.17999267578125,217.17999267578125,78943
26,2022-11-03 09:58:00,217.16000366210938,217.16690063476562,216.7899932861328,216.7899932861328,216.7899932861328,132890
27,2022-11-03 09:59:00,216.77999877929688,216.8800048828125,216.47500610351562,216.5800018310547,216.5800018310547,84637
28,2022-11-03 10:00:00,216.58999633789062,217.47000122070312,216.11000061035156,216.22999572753906,216.22999572753906,237683
29,2022-11-03 10:01:00,216.25999450683594,216.75999450683594,216.08999633789062,216.75140380859375,216.75140380859375,147879
30,2022-11-03 10:02:00,216.7100067138672,216.89999389648438,216.36000061035156,216.39100646972656,216.39100646972656,149358
31,2022-11-03 10:03:00,216.38999938964844,216.76499938964844,216.35000610351562,216.65499877929688,216.65499877929688,116962
32,2022-11-03 10:04:00,216.63999938964844,217.2899932861328,216.6199951171875,217.11000061035156,217.11000061035156,116645
33,2022-11-03 10:05:00,217.1199951171875,217.1300048828125,216.50999450683594,216.67999267578125,216.67999267578125,71816
34,2022-11-03 10:06:00,216.6699981689453,217.16000366210938,216.57009887695312,216.9199981689453,216.9199981689453,90499
35,2022-11-03 10:07:00,216.89999389648438,217.16549682617188,216.85000610351562,217.0800018310547,217.0800018310547,65979
36,2022-11-03 10:08:00,217.02459716796875,217.16000366210938,216.83999633789062,216.86000061035156,216.86000061035156,50248
37,2022-11-03 10:09:00,216.8800048828125,216.9199981689453,216.69000244140625,216.8300018310547,216.8300018310547,69770
38,2022-11-03 10:10:00,216.83689880371094,217.25999450683594,216.77999877929688,217.05999755859375,217.05999755859375,65889
39,2022-11-03 10:11:00,217.02000427246094,217.55999755859375,217.02000427246094,217.3699951171875,217.3699951171875,73797
40,2022-11-03 10:12:00,217.3800048828125,217.72000122070312,217.36500549316406,217.64999389648438,217.64999389648438,90407
41,2022-11-03 10:13:00,217.5800018310547,217.76210021972656,217.5,217.63999938964844,217.63999938964844,568982
42,2022-11-03 10:14:00,217.6199951171875,218.28050231933594,217.6199951171875,218.27000427246094,218.27000427246094,123831
43,2022-11-03 10:15:00,218.27000427246094,218.6199951171875,218.1999969482422,218.45989990234375,218.45989990234375,137195
44,2022-11-03 10:16:00,218.4698944091797,218.61000061035156,218.0,218.06500244140625,218.06500244140625,128703
45,2022-11-03 10:17:00,218.05499267578125,218.05499267578125,217.80999755859375,217.86000061035156,217.86000061035156,55644
46,2022-11-03 10:18:00,217.86000061035156,218.0399932861328,217.80499267578125,217.9499969482422,217.9499969482422,66694
47,2022-11-03 10:19:00,217.94000244140625,218.35000610351562,217.8800048828125,218.25340270996094,218.25340270996094,66550
48,2022-11-03 10:20:00,218.27000427246094,218.5299072265625,218.0124969482422,218.0124969482422,218.0124969482422,80284
49,2022-11-03 10:21:00,218.05999755859375,218.10000610351562,217.80999755859375,217.86000061035156,217.86000061035156,108466
50,2022-11-03 10:22:00,217.88999938964844,218.30999755859375,217.7899932861328,218.3000030517578,218.3000030517578,265814
51,2022-11-03 10:23:00,218.27999877929688,218.3300018310547,218.0449981689453,218.0449981689453,218.0449981689453,63955
52,2022-11-03 10:24:00,218.0449981689453,218.43499755859375,217.99000549316406,218.36990356445312,218.36990356445312,86831
53,2022-11-03 10:25:00,218.35499572753906,218.75999450683594,218.3000030517578,218.52999877929688,218.52999877929688,70382
54,2022-11-03 10:26:00,218.50999450683594,218.52000427246094,218.0500030517578,218.07000732421875,218.07000732421875,71631
55,2022-11-03 10:27:00,218.08999633789062,218.36000061035156,218.05999755859375,218.30999755859375,218.30999755859375,48646
56,2022-11-03 10:28:00,218.3000030517578,218.8000030517578,218.22000122070312,218.7899932861328,218.7899932861328,62137
57,2022-11-03 10:29:00,218.7899932861328,218.7899932861328,218.50999450683594,218.5500030517578,218.5500030517578,42887
58,2022-11-03 10:30:00,218.52999877929688,218.58999633789062,218.17999267578125,218.1999969482422,218.1999969482422,70010
59,2022-11-03 10:31:00,218.19000244140625,218.19000244140625,217.89999389648438,218.0,218.0,90262
60,2022-11-03 10:32:00,218.02999877929688,218.19000244140625,217.99000549316406,218.1199951171875,218.1199951171875,41359
61,2022-11-03 10:33:00,218.0800018310547,218.2216033935547,217.92999267578125,217.9499969482422,217.9499969482422,49861
62,2022-11-03 10:34:00,217.92999267578125,217.9499969482422,217.60000610351562,217.66000366210938,217.66000366210938,69179
63,2022-11-03 10:35:00,217.64999389648438,218.00999450683594,217.64999389648438,218.00999450683594,218.00999450683594,72594
64,2022-11-03 10:36:00,218.00999450683594,218.0800018310547,217.6199951171875,217.67999267578125,217.67999267578125,89647
65,2022-11-03 10:37:00,217.69549560546875,218.05999755859375,217.69549560546875,217.99000549316406,217.99000549316406,56782
66,2022-11-03 10:38:00,217.97999572753906,218.14590454101562,217.8800048828125,218.13070678710938,218.13070678710938,151219
67,2022-11-03 10:39:00,218.11000061035156,218.1103057861328,217.76499938964844,217.88999938964844,217.88999938964844,66181
68,2022-11-03 10:40:00,217.8699951171875,218.1479949951172,217.82000732421875,218.08999633789062,218.08999633789062,61366
69,2022-11-03 10:41:00,218.10000610351562,218.5,218.0850067138672,218.22000122070312,218.22000122070312,73611
70,2022-11-03 10:42:00,218.24000549316406,218.42999267578125,218.0800018310547,218.3800048828125,218.3800048828125,46587
71,2022-11-03 10:43:00,218.3800048828125,218.38999938964844,218.1199951171875,218.2050018310547,218.2050018310547,53042
72,2022-11-03 10:44:00,218.17999267578125,218.2899932861328,217.99000549316406,218.02000427246094,218.02000427246094,50862
73,2022-11-03 10:45:00,217.99000549316406,218.6699981689453,217.99000549316406,218.25,218.25,145208
74,2022-11-03 10:46:00,218.22000122070312,218.31100463867188,217.97999572753906,218.02999877929688,218.02999877929688,119907
75,2022-11-03 10:47:00,218.02999877929688,218.5800018310547,217.99000549316406,218.38999938964844,218.38999938964844,97422
76,2022-11-03 10:48:00,218.38999938964844,218.55999755859375,218.3699951171875,218.4199981689453,218.4199981689453,74855
77,2022-11-03 10:49:00,218.4199981689453,218.4199981689453,218.22000122070312,218.34249877929688,218.34249877929688,68362
78,2022-11-03 10:50:00,218.35000610351562,218.65499877929688,218.22000122070312,218.65499877929688,218.65499877929688,70818
79,2022-11-03 10:51:00,218.66000366210938,218.66000366210938,218.05999755859375,218.14999389648438,218.14999389648438,95518
80,2022-11-03 10:52:00,218.16000366210938,218.3386993408203,218.0399932861328,218.11000061035156,218.11000061035156,80170
81,2022-11-03 10:53:00,218.08999633789062,218.16000366210938,217.9700927734375,218.0,218.0,110986
82,2022-11-03 10:54:00,217.9949951171875,218.05999755859375,217.75999450683594,217.77000427246094,217.77000427246094,105727
83,2022-11-03 10:55:00,217.75999450683594,218.02999877929688,217.64999389648438,218.02000427246094,218.02000427246094,86094
84,2022-11-03 10:56:00,218.02499389648438,218.08999633789062,217.72999572753906,217.9199981689453,217.9199981689453,98755
85,2022-11-03 10:57:00,217.9199981689453,218.07000732421875,217.83999633789062,218.02000427246094,218.02000427246094,66781
86,2022-11-03 10:58:00,218.02000427246094,218.02999877929688,217.7100067138672,217.8000030517578,217.8000030517578,73382
87,2022-11-03 10:59:00,217.7899932861328,217.9499969482422,217.7100067138672,217.88499450683594,217.88499450683594,66699
88,2022-11-03 11:00:00,217.88499450683594,217.90499877929688,217.5500030517578,217.5500030517578,217.5500030517578,79340
89,2022-11-03 11:01:00,217.55990600585938,217.8800048828125,217.50999450683594,217.8800048828125,217.8800048828125,86939
90,2022-11-03 11:02:00,217.86000061035156,218.33999633789062,217.86000061035156,218.3249969482422,218.3249969482422,162920
91,2022-11-03 11:03:00,218.3300018310547,218.5399932861328,218.2541046142578,218.3699951171875,218.3699951171875,129168
92,2022-11-03 11:04:00,218.3800048828125,218.4149932861328,217.86000061035156,217.91000366210938,217.91000366210938,106374
93,2022-11-03 11:05:00,217.8800048828125,217.98280334472656,217.52999877929688,217.5500030517578,217.5500030517578,60622
94,2022-11-03 11:06:00,217.52999877929688,217.55999755859375,217.08999633789062,217.16000366210938,217.16000366210938,124008
95,2022-11-03 11:07:00,217.17999267578125,217.47999572753906,217.14999389648438,217.3300018310547,217.3300018310547,70341
96,2022-11-03 11:08:00,217.33999633789062,217.56500244140625,217.25,217.39999389648438,217.39999389648438,45901
97,2022-11-03 11:09:00,217.3800048828125,217.41000366210938,217.24000549316406,217.32000732421875,217.32000732421875,83610
98,2022-11-03 11:10:00,217.3300018310547,217.4199981689453,217.1199951171875,217.1199951171875,217.1199951171875,61966
99,2022-11-03 11:11:00,217.125,217.2550048828125,217.125,217.22000122070312,217.22000122070312,6955
100,2022-11-03 11:12:00,217.42999267578125,217.4600067138672,217.10000610351562,217.1199951171875,217.1199951171875,97424
101,2022-11-03 11:13:00,217.31739807128906,217.31739807128906,217.31739807128906,217.31739807128906,217.31739807128906,118715
102,2022-11-03 11:14:00,217.32000732421875,217.32000732421875,217.05999755859375,217.1300048828125,217.1300048828125,60822
103,2022-11-03 11:15:00,217.05999755859375,217.25999450683594,217.05999755859375,217.14999389648438,217.14999389648438,80167
104,2022-11-03 11:16:00,217.14259338378906,217.14259338378906,216.82000732421875,216.86500549316406,216.86500549316406,72185
105,2022-11-03 11:17:00,216.86000061035156,216.94000244140625,216.6208038330078,216.8699951171875,216.8699951171875,79457
106,2022-11-03 11:18:00,216.85000610351562,217.0399932861328,216.85000610351562,216.94700622558594,216.94700622558594,84150
107,2022-11-03 11:19:00,216.94000244140625,217.02999877929688,216.86000061035156,216.97000122070312,216.97000122070312,52666
108,2022-11-03 11:20:00,216.97999572753906,217.4550018310547,216.97999572753906,217.42999267578125,217.42999267578125,98280
109,2022-11-03 11:21:00,217.42999267578125,217.47000122070312,217.11000061035156,217.25,217.25,69916
110,2022-11-03 11:22:00,217.25,217.25,217.023193359375,217.023193359375,217.023193359375,36228
111,2022-11-03 11:23:00,217.02000427246094,217.25999450683594,217.0,217.25,217.25,53682
112,2022-11-03 11:24:00,217.22000122070312,217.25999450683594,217.0800018310547,217.0800018310547,217.0800018310547,21539
113,2022-11-03 11:25:00,216.97000122070312,217.0500030517578,216.92999267578125,217.02499389648438,217.02499389648438,85521
114,2022-11-03 11:26:00,217.02000427246094,217.47900390625,217.0,217.44000244140625,217.44000244140625,71594
115,2022-11-03 11:27:00,217.4499969482422,217.4499969482422,216.97000122070312,217.0399932861328,217.0399932861328,54135
116,2022-11-03 11:28:00,217.04379272460938,217.0500030517578,216.8699951171875,216.8800048828125,216.8800048828125,16185
117,2022-11-03 11:29:00,216.79100036621094,216.8000030517578,216.5821990966797,216.5821990966797,216.5821990966797,116614
118,2022-11-03 11:30:00,216.5800018310547,216.777099609375,216.55999755859375,216.55999755859375,216.55999755859375,43989
119,2022-11-03 11:31:00,216.55999755859375,216.55999755859375,216.25,216.3000030517578,216.3000030517578,150783
120,2022-11-03 11:32:00,216.30999755859375,216.30999755859375,216.08999633789062,216.1699981689453,216.1699981689453,72548
121,2022-11-03 11:33:00,216.1699981689453,216.1999969482422,215.9420928955078,216.13499450683594,216.13499450683594,150960
122,2022-11-03 11:34:00,216.13499450683594,216.19000244140625,216.02999877929688,216.1898956298828,216.1898956298828,51384
123,2022-11-03 11:35:00,216.17999267578125,216.19000244140625,216.05999755859375,216.10000610351562,216.10000610351562,52382
124,2022-11-03 11:36:00,216.1199951171875,216.55140686035156,216.1199951171875,216.55140686035156,216.55140686035156,89854
125,2022-11-03 11:37:00,216.55499267578125,216.61000061035156,216.36000061035156,216.38999938964844,216.38999938964844,100960
126,2022-11-03 11:38:00,216.38999938964844,216.48719787597656,216.33689880371094,216.46499633789062,216.46499633789062,53412
127,2022-11-03 11:39:00,216.4600067138672,216.69000244140625,216.3300018310547,216.64999389648438,216.64999389648438,56789
128,2022-11-03 11:40:00,216.6300048828125,216.7100067138672,216.47500610351562,216.5800018310547,216.5800018310547,43674
129,2022-11-03 11:41:00,216.57000732421875,216.6699981689453,216.49000549316406,216.5399932861328,216.5399932861328,37533
130,2022-11-03 11:42:00,216.6199951171875,216.67999267578125,216.49000549316406,216.5800018310547,216.5800018310547,55883
131,2022-11-03 11:43:00,216.5800018310547,216.66000366210938,216.5,216.6300048828125,216.6300048828125,40466
132,2022-11-03 11:44:00,216.625,216.6300048828125,216.5,216.57000732421875,216.57000732421875,49197
133,2022-11-03 11:45:00,216.55999755859375,216.91000366210938,216.5,216.8800048828125,216.8800048828125,125489
134,2022-11-03 11:46:00,216.8800048828125,217.0449981689453,216.77999877929688,216.8350067138672,216.8350067138672,56518
135,2022-11-03 11:47:00,216.83999633789062,216.89999389648438,216.47000122070312,216.49000549316406,216.49000549316406,67413
136,2022-11-03 11:48:00,216.48500061035156,216.5699005126953,216.46009826660156,216.47999572753906,216.47999572753906,46669
137,2022-11-03 11:49:00,216.5,216.5500030517578,216.3000030517578,216.38999938964844,216.38999938964844,38413
138,2022-11-03 11:50:00,216.3699951171875,216.49989318847656,216.27999877929688,216.30999755859375,216.30999755859375,41633
139,2022-11-03 11:51:00,216.32000732421875,216.41000366210938,216.14340209960938,216.33999633789062,216.33999633789062,64828
140,2022-11-03 11:52:00,216.35000610351562,216.44000244140625,216.30999755859375,216.40879821777344,216.40879821777344,79931
141,2022-11-03 11:53:00,216.39999389648438,216.39999389648438,216.1300048828125,216.2100067138672,216.2100067138672,66749
142,2022-11-03 11:54:00,216.19500732421875,216.2550048828125,216.05999755859375,216.19000244140625,216.19000244140625,39653
143,2022-11-03 11:55:00,216.22999572753906,216.25999450683594,216.22999572753906,216.22999572753906,216.22999572753906,96204
144,2022-11-03 11:56:00,216.2458953857422,216.25999450683594,216.07000732421875,216.1199951171875,216.1199951171875,74784
145,2022-11-03 11:57:00,216.1199951171875,216.25999450683594,216.1199951171875,216.2449951171875,216.2449951171875,45851
146,2022-11-03 11:58:00,216.25,216.3249969482422,216.17999267578125,216.25999450683594,216.25999450683594,88730
147,2022-11-03 11:59:00,216.27000427246094,216.36500549316406,216.1699981689453,216.1699981689453,216.1699981689453,43950
148,2022-11-03 12:00:00,216.14999389648438,216.1999969482422,215.9600067138672,216.00999450683594,216.00999450683594,79066
149,2022-11-03 12:01:00,216.0399932861328,216.3300018310547,215.91000366210938,216.25999450683594,216.25999450683594,150017
150,2022-11-03 12:02:00,216.25999450683594,216.3800048828125,216.1699981689453,216.25999450683594,216.25999450683594,51067
151,2022-11-03 12:03:00,216.26010131835938,216.6699981689453,216.26010131835938,216.4600067138672,216.4600067138672,94148
152,2022-11-03 12:04:00,216.4499969482422,216.8800048828125,216.4499969482422,216.8426055908203,216.8426055908203,97061
153,2022-11-03 12:05:00,216.8300018310547,216.86000061035156,216.67999267578125,216.72000122070312,216.72000122070312,45661
154,2022-11-03 12:06:00,216.72999572753906,216.92999267578125,216.7091064453125,216.92999267578125,216.92999267578125,23941
155,2022-11-03 12:07:00,216.86500549316406,216.8800048828125,216.7581024169922,216.8000030517578,216.8000030517578,91054
156,2022-11-03 12:08:00,216.77999877929688,216.8350067138672,216.5800018310547,216.8000030517578,216.8000030517578,45126
157,2022-11-03 12:09:00,216.80999755859375,216.875,216.77000427246094,216.80999755859375,216.80999755859375,60851
158,2022-11-03 12:10:00,216.80999755859375,217.39999389648438,216.72999572753906,217.3800048828125,217.3800048828125,72943
159,2022-11-03 12:11:00,217.375,217.3800048828125,217.0800018310547,217.22000122070312,217.22000122070312,52042
160,2022-11-03 12:12:00,217.2050018310547,217.2259063720703,216.94000244140625,217.00999450683594,217.00999450683594,44370
161,2022-11-03 12:13:00,217.00999450683594,217.14999389648438,216.91000366210938,217.00999450683594,217.00999450683594,39496
162,2022-11-03 12:14:00,217.0050048828125,217.10000610351562,216.9499969482422,217.08999633789062,217.08999633789062,23913
163,2022-11-03 12:15:00,217.05999755859375,217.22999572753906,216.9199981689453,217.1999969482422,217.1999969482422,62662
164,2022-11-03 12:16:00,217.1999969482422,217.64199829101562,217.14999389648438,217.57000732421875,217.57000732421875,81620
165,2022-11-03 12:17:00,217.55499267578125,217.75,217.47999572753906,217.7100067138672,217.7100067138672,69193
166,2022-11-03 12:18:00,217.69000244140625,217.8300018310547,217.65130615234375,217.7816925048828,217.7816925048828,76181
167,2022-11-03 12:19:00,217.7899932861328,217.7899932861328,217.60000610351562,217.60000610351562,217.60000610351562,76668
168,2022-11-03 12:20:00,217.5998992919922,217.6300048828125,217.32000732421875,217.33999633789062,217.33999633789062,115209
169,2022-11-03 12:21:00,217.36000061035156,217.4949951171875,217.19000244140625,217.49000549316406,217.49000549316406,73133
170,2022-11-03 12:22:00,217.47500610351562,217.5050048828125,217.1999969482422,217.27000427246094,217.27000427246094,44077
171,2022-11-03 12:23:00,217.26499938964844,217.38999938964844,217.16000366210938,217.19000244140625,217.19000244140625,49569
172,2022-11-03 12:24:00,217.19000244140625,217.25,217.11500549316406,217.13999938964844,217.13999938964844,45062
173,2022-11-03 12:25:00,217.125,217.22000122070312,216.99000549316406,217.2100067138672,217.2100067138672,85015
174,2022-11-03 12:26:00,217.2274932861328,217.3907012939453,217.16000366210938,217.24000549316406,217.24000549316406,44592
175,2022-11-03 12:27:00,217.25,217.3800048828125,217.1300048828125,217.36000061035156,217.36000061035156,36873
176,2022-11-03 12:28:00,217.35000610351562,217.38999938964844,217.1614990234375,217.25999450683594,217.25999450683594,43722
177,2022-11-03 12:29:00,217.25,217.39999389648438,217.2100067138672,217.3332061767578,217.3332061767578,68559
178,2022-11-03 12:30:00,217.3249969482422,217.55999755859375,217.1999969482422,217.5500030517578,217.5500030517578,88703
179,2022-11-03 12:31:00,217.53500366210938,217.72999572753906,217.39999389648438,217.6999969482422,217.6999969482422,98860
180,2022-11-03 12:32:00,217.72999572753906,217.72999572753906,217.625,217.6699981689453,217.6699981689453,18250
181,2022-11-03 12:33:00,217.58999633789062,217.70159912109375,217.49000549316406,217.69630432128906,217.69630432128906,141530
182,2022-11-03 12:34:00,217.6999969482422,217.77000427246094,217.6988983154297,217.75,217.75,4505
183,2022-11-03 12:35:00,217.5200958251953,217.6999053955078,217.47500610351562,217.5500030517578,217.5500030517578,166221
184,2022-11-03 12:36:00,217.5500030517578,217.66000366210938,217.4499969482422,217.5207977294922,217.5207977294922,147141
185,2022-11-03 12:37:00,217.52000427246094,217.8000030517578,217.49000549316406,217.75,217.75,54678
186,2022-11-03 12:38:00,217.7519989013672,217.8000030517578,217.69009399414062,217.75999450683594,217.75999450683594,31363
187,2022-11-03 12:39:00,217.75,217.75,217.52999877929688,217.5399932861328,217.5399932861328,50654
188,2022-11-03 12:40:00,217.5500030517578,217.6300048828125,217.49000549316406,217.58999633789062,217.58999633789062,68089
189,2022-11-03 12:41:00,217.57000732421875,217.7899932861328,217.5,217.75,217.75,64973
190,2022-11-03 12:42:00,217.75,217.97000122070312,217.74000549316406,217.94400024414062,217.94400024414062,46703
191,2022-11-03 12:43:00,217.9600067138672,218.02999877929688,217.90499877929688,217.97000122070312,217.97000122070312,71165
192,2022-11-03 12:44:00,217.9600067138672,218.25669860839844,217.92999267578125,218.17039489746094,218.17039489746094,98732
193,2022-11-03 12:45:00,218.1699981689453,218.1699981689453,217.9600067138672,218.0800018310547,218.0800018310547,52453
194,2022-11-03 12:46:00,218.05999755859375,218.14999389648438,218.0500030517578,218.1479949951172,218.1479949951172,12030
195,2022-11-03 12:47:00,218.24000549316406,218.24000549316406,218.0500030517578,218.10000610351562,218.10000610351562,68628
196,2022-11-03 12:48:00,218.10000610351562,218.10000610351562,217.9600067138672,217.9600067138672,217.9600067138672,36393
197,2022-11-03 12:49:00,217.9600067138672,218.07000732421875,217.92010498046875,218.00999450683594,218.00999450683594,75657
198,2022-11-03 12:50:00,218.0,218.22000122070312,217.97999572753906,218.19000244140625,218.19000244140625,73582
199,2022-11-03 12:51:00,218.1699981689453,218.2899932861328,218.02000427246094,218.27000427246094,218.27000427246094,86155
200,2022-11-03 12:52:00,218.27870178222656,218.4990997314453,218.17999267578125,218.41000366210938,218.41000366210938,47482
201,2022-11-03 12:53:00,218.3800048828125,218.47000122070312,218.27999877929688,218.36000061035156,218.36000061035156,95074
202,2022-11-03 12:54:00,218.33999633789062,218.35000610351562,218.05999755859375,218.11000061035156,218.11000061035156,85896
203,2022-11-03 12:55:00,218.1300048828125,218.33999633789062,218.10000610351562,218.27000427246094,218.27000427246094,54089
204,2022-11-03 12:56:00,218.252197265625,218.32000732421875,218.19000244140625,218.19180297851562,218.19180297851562,46657
205,2022-11-03 12:57:00,218.19000244140625,218.19000244140625,218.07000732421875,218.13999938964844,218.13999938964844,30428
206,2022-11-03 12:58:00,218.14999389648438,218.23500061035156,218.0500030517578,218.1300048828125,218.1300048828125,31892
207,2022-11-03 12:59:00,218.1199951171875,218.27499389648438,218.10000610351562,218.22000122070312,218.22000122070312,36501
208,2022-11-03 13:00:00,218.1999969482422,218.3000030517578,218.14999389648438,218.25,218.25,62912
209,2022-11-03 13:01:00,218.22999572753906,218.22999572753906,217.89999389648438,217.89999389648438,217.89999389648438,49437
210,2022-11-03 13:02:00,217.91000366210938,218.00999450683594,217.86000061035156,217.94000244140625,217.94000244140625,65677
211,2022-11-03 13:03:00,217.92999267578125,217.92999267578125,217.52999877929688,217.5399932861328,217.5399932861328,61876
212,2022-11-03 13:04:00,217.51870727539062,217.92999267578125,217.51870727539062,217.74000549316406,217.74000549316406,35859
213,2022-11-03 13:05:00,217.75,217.80999755859375,217.6199951171875,217.67990112304688,217.67990112304688,21989
214,2022-11-03 13:06:00,217.66000366210938,217.66799926757812,217.52000427246094,217.5800018310547,217.5800018310547,22762
215,2022-11-03 13:07:00,217.55999755859375,217.5706024169922,217.3000030517578,217.41000366210938,217.41000366210938,61742
216,2022-11-03 13:08:00,217.42999267578125,217.55999755859375,217.42999267578125,217.5153045654297,217.5153045654297,26761
217,2022-11-03 13:09:00,217.50999450683594,217.6031036376953,217.47999572753906,217.51499938964844,217.51499938964844,42395
218,2022-11-03 13:10:00,217.5,217.5,217.3300018310547,217.39999389648438,217.39999389648438,49827
219,2022-11-03 13:11:00,217.39999389648438,217.4499969482422,217.24000549316406,217.3000030517578,217.3000030517578,28171
220,2022-11-03 13:12:00,217.17999267578125,217.17999267578125,217.17999267578125,217.17999267578125,217.17999267578125,54337
221,2022-11-03 13:13:00,217.17999267578125,217.3000030517578,217.11000061035156,217.25,217.25,48550
222,2022-11-03 13:14:00,217.25,217.27000427246094,217.1649932861328,217.19000244140625,217.19000244140625,23985
223,2022-11-03 13:15:00,217.18179321289062,217.24000549316406,217.1300048828125,217.2050018310547,217.2050018310547,37034
224,2022-11-03 13:16:00,217.2050018310547,217.36000061035156,217.2050018310547,217.22999572753906,217.22999572753906,28610
225,2022-11-03 13:17:00,217.22999572753906,217.47999572753906,217.1199951171875,217.47999572753906,217.47999572753906,38286
226,2022-11-03 13:18:00,217.47900390625,217.55999755859375,217.25,217.2899932861328,217.2899932861328,45580
227,2022-11-03 13:19:00,217.25,217.27999877929688,217.07000732421875,217.1125030517578,217.1125030517578,24654
228,2022-11-03 13:20:00,217.1199951171875,217.22000122070312,216.9199981689453,216.97999572753906,216.97999572753906,46567
229,2022-11-03 13:21:00,217.0,217.08999633789062,216.7899932861328,216.86000061035156,216.86000061035156,32703
230,2022-11-03 13:22:00,216.875,216.97000122070312,216.83999633789062,216.92999267578125,216.92999267578125,38580
231,2022-11-03 13:23:00,216.94000244140625,217.0500030517578,216.88999938964844,216.97999572753906,216.97999572753906,24404
232,2022-11-03 13:24:00,216.96499633789062,216.97000122070312,216.85000610351562,216.8800048828125,216.8800048828125,35972
233,2022-11-03 13:25:00,216.8699951171875,216.92999267578125,216.7100067138672,216.75999450683594,216.75999450683594,36595
234,2022-11-03 13:26:00,216.75999450683594,216.83999633789062,216.72999572753906,216.7899932861328,216.7899932861328,26398
235,2022-11-03 13:27:00,216.7899932861328,216.89999389648438,216.75340270996094,216.8800048828125,216.8800048828125,36450
236,2022-11-03 13:28:00,216.89500427246094,216.94000244140625,216.8300018310547,216.85000610351562,216.85000610351562,23381
237,2022-11-03 13:29:00,216.83230590820312,216.89999389648438,216.77999877929688,216.88999938964844,216.88999938964844,40398
238,2022-11-03 13:30:00,216.8800048828125,216.8925018310547,216.77999877929688,216.8925018310547,216.8925018310547,20530
239,2022-11-03 13:31:00,216.8699951171875,216.8876953125,216.75999450683594,216.8249969482422,216.8249969482422,55324
240,2022-11-03 13:32:00,216.8300018310547,216.8699951171875,216.75999450683594,216.86000061035156,216.86000061035156,19741
241,2022-11-03 13:33:00,216.86000061035156,216.86000061035156,216.6300048828125,216.63360595703125,216.63360595703125,35766
242,2022-11-03 13:34:00,216.6300048828125,216.69000244140625,216.58030700683594,216.61000061035156,216.61000061035156,26384
243,2022-11-03 13:35:00,216.61500549316406,216.68499755859375,216.49000549316406,216.55999755859375,216.55999755859375,70927
244,2022-11-03 13:36:00,216.55169677734375,216.55499267578125,216.49000549316406,216.5,216.5,35394
